"","lnL0","lnL1A","lnL1B","lnL1C","our_LRT","our_results.qvals.bh.pvalues","our_results.qvals.bh.qvalues"
"refGene.NM_003847.1",-1966.527,-1966.527,-1966.527,-1966.527,0,1,1
"refGene.NM_003849.1.inc",-1937.594,-1937.594,-1937.594,-1937.594,0,1,1
"refGene.NM_003850.1.inc",-2502.52,-2502.52,-2502.52,-2502.52,0,1,1
"refGene.NM_003851.1.inc",-1499.124,-1499.124,-1499.124,-1499.124,0,1,1
"refGene.NM_003857.1.inc",-2183.522,-2182.945,-2182.945,-2182.945,1.15399999999954,0.141356686172613,0.996476094272083
"refGene.NM_003859.1",-1804.758,-1803.351,-1803.351,-1803.351,2.81399999999985,0.0467225567194568,0.662145151967887
"refGene.NM_003861.1",-6451.571,-6494.472,-6451.571,-6451.571,0,1,1
"refGene.NM_003863.1",-535.255,-535.44,-535.221,-535.221,0.0679999999999836,0.397135674472501,1
"refGene.NM_003864.1",-1319.379,-1322.142,-1319.379,-1319.379,0,1,1
"refGene.NM_003865.1",-1495.113,-1497.007,-1495.285,-1495.109,0.00800000000026557,0.464365037281811,1
"refGene.NM_003866.1.inc",-5627.012,-5646.601,-5627.012,-5627.012,0,1,1
"refGene.NM_003867.1",-1253.002,-1258.023,-1253.002,-1253.027,0,1,1
"refGene.NM_003870.1",-10778.549,-10841.687,-10778.551,-10778.549,0,1,1
"refGene.NM_003873.1",-6340.9,-6340.898,-6340.898,-6340.898,0.00399999999899592,0.474785485578713,1
"refGene.NM_003876.1",-1054.721,-1054.721,-1054.721,-1054.721,0,1,1
"refGene.NM_003877.1",-1196.973,-1196.973,-1196.974,-1196.973,0,1,1
"refGene.NM_003878.1",-2621.822,-2619.029,-2619.029,-2619.029,5.58600000000024,0.00905229680657372,0.350584094136373
"refGene.NM_003882.1.inc",-2340.281,-2339.939,-2339.939,-2339.939,0.684000000000196,0.204106366062026,1
"refGene.NM_003885.1",-1626.725,-1627.666,-1627.666,-1626.725,0,1,1
"refGene.NM_003887.1.inc",-5541.149,-5541.149,-5541.149,-5541.149,0,1,1
"refGene.NM_003888.1",-3213.077,-3213.077,-3213.077,-3213.077,0,1,1
"refGene.NM_003893.1",-2023.317,-2022.979,-2022.979,-2022.979,0.675999999999931,0.20548376104418,1
"refGene.NM_003896.1.inc",-2581.832,-2581.832,-2581.832,-2581.832,0,1,1
"refGene.NM_003906.1",-17271.065,-17272.248,-17270.836,-17270.836,0.457999999998719,0.249280081040435,1
"refGene.NM_003907.1",-5110.936,-5145.472,-5110.883,-5110.883,0.105999999999767,0.372372430586173,1
"refGene.NM_003909.1.inc",-2867.444,-2876.385,-2867.444,-2867.444,0,1,1
"refGene.NM_003913.1",-6324.517,-6324.517,-6324.517,-6324.517,0,1,1
"refGene.NM_003921.1.inc",-1367.796,-1367.709,-1367.796,-1367.796,0.173999999999978,0.338290537803086,1
"refGene.NM_003924.1",-1736.097,-1736.097,-1736.097,-1736.097,0,1,1
"refGene.NM_003930.1",-2439.129,-2439.129,-2439.129,-2439.129,0,1,1
"refGene.NM_003935.1",-5478.727,-5478.901,-5478.901,-5478.625,0.203999999999724,0.325755675371654,1
"refGene.NM_003941.1",-2958.692,-2958.678,-2958.678,-2958.678,0.0280000000002474,0.433554411275733,1
"refGene.NM_003945.1",-491.307,-491.307,-491.307,-491.307,0,1,1
"refGene.NM_003946.1.inc",-1485.059,-1485.059,-1485.059,-1485.059,0,1,1
"refGene.NM_003947.1.inc",-7909.941,-7909.941,-7909.941,-7909.941,0,1,1
"refGene.NM_003948.1",-3534.764,-3533.862,-3533.862,-3533.862,1.80400000000009,0.0896148328238016,0.867371203840718
"refGene.NM_003950.1",-3332.331,-3331.7,-3331.7,-3331.7,1.26200000000063,0.130636428571588,0.975579751604476
"refGene.NM_003951.1",-2021.104,-2020.912,-2020.912,-2020.912,0.384000000000015,0.267735120105482,1
"refGene.NM_003952.1",-3318.727,-3341.977,-3341.977,-3341.977,0,1,1
"refGene.NM_003953.1",-2011.796,-2021.836,-2021.838,-2021.838,0,1,1
"refGene.NM_003955.1",-1316.439,-1324.017,-1324.017,-1324.017,0,1,1
"refGene.NM_003956.1.inc",-1863.244,-1867.759,-1867.76,-1867.76,0,1,1
"refGene.NM_003963.1",-1758.755,-1758.815,-1758.704,-1758.704,0.102000000000317,0.37472131487206,1
"refGene.NM_003968.1.inc",-2157.104,-2157.205,-2157.104,-2157.104,0,1,1
"refGene.NM_003969.1",-906.732,-906.732,-906.732,-906.732,0,1,1
"refGene.NM_003977.1",-2217.891,-2218.005,-2217.891,-2217.891,0,1,1
"refGene.NM_003979.1.inc",-2446.832,-2446.832,-2446.832,-2446.832,0,1,1
"refGene.NM_003980.1.inc",-5024.043,-5024.043,-5024.043,-5024.043,0,1,1
"refGene.NM_003986.1",-2911.628,-2911.523,-2911.523,-2911.523,0.210000000000036,0.32338370200272,1
"refGene.NM_003990.1.inc",-1822.294,-1822.294,-1822.294,-1822.294,0,1,1
"refGene.NM_003992.1",-2734.332,-2734.332,-2734.332,-2734.332,0,1,1
"refGene.NM_003996.1",-809.535,-809.535,-809.535,-809.535,0,1,1
"refGene.NM_003998.1",-6612.888,-6612.125,-6612.125,-6612.125,1.52599999999984,0.108356883759923,0.914058157008313
"refGene.NM_004004.1",-1569.936,-1569.936,-1569.936,-1569.936,0,1,1
"refGene.NM_004035.1",-4436.625,-4437.203,-4436.625,-4436.625,0,1,1
"refGene.NM_004036.1",-7555.44,-7555.44,-7555.44,-7555.44,0,1,1
"refGene.NM_004037.1.inc",-4274.702,-4274.702,-4274.702,-4274.702,0,1,1
"refGene.NM_004040.1",-962.302,-962.302,-962.302,-962.302,0,1,1
"refGene.NM_004045.1",-533.679,-533.679,-533.679,-533.679,0,1,1
"refGene.NM_004047.1",-1276.081,-1275.385,-1275.385,-1275.385,1.39199999999983,0.119033818860812,0.943169223758847
"refGene.NM_004048.1",-1274.198,-1274.198,-1274.198,-1274.198,0,1,1
"refGene.NM_004053.1.inc",-2208.957,-2208.957,-2208.957,-2208.957,0,1,1
"refGene.NM_004056.1",-1820.774,-1820.774,-1820.774,-1820.774,0,1,1
"refGene.NM_004057.1",-644.892,-644.892,-644.892,-644.892,0,1,1
"refGene.NM_004059.1",-3488.274,-3488.274,-3488.274,-3488.274,0,1,1
"refGene.NM_004060.1",-1974.519,-1974.519,-1974.519,-1974.519,0,1,1
"refGene.NM_004061.1",-5169.029,-5169.029,-5169.029,-5169.029,0,1,1
"refGene.NM_004062.1",-7420.018,-7420.018,-7420.018,-7420.018,0,1,1
"refGene.NM_004063.1.inc",-5979.402,-5978.538,-5978.538,-5978.538,1.72800000000097,0.0943332588392803,0.876108693259332
"refGene.NM_004064.1",-1330.639,-1330.758,-1330.639,-1330.639,0,1,1
"refGene.NM_004066.1",-1185.176,-1184.028,-1185.176,-1185.176,2.29599999999982,0.0648538243154322,0.761216789449601
"refGene.NM_004067.1",-2997.712,-3007.052,-2997.712,-2997.712,0,1,1
"refGene.NM_004069.1",-748.995,-748.995,-748.995,-748.995,0,1,1
"refGene.NM_004071.1",-3209.125,-3209.115,-3209.217,-3209.217,0.0200000000004366,0.443768541990248,1
"refGene.NM_004074.1",-633.054,-632.922,-632.922,-632.922,0.263999999999896,0.303692661493735,1
"refGene.NM_004076.1",-1326.648,-1326.186,-1326.186,-1326.186,0.923999999999978,0.168213445057206,1
"refGene.NM_004078.1",-1205.401,-1205.401,-1205.401,-1205.401,0,1,1
"refGene.NM_004080.1",-4670.284,-4670.284,-4670.284,-4670.284,0,1,1
"refGene.NM_004083.1",-1183.931,-1183.931,-1183.931,-1183.931,0,1,1
"refGene.NM_004086.1",-3694.762,-3694.762,-3694.762,-3694.762,0,1,1
"refGene.NM_004087.1",-5934.722,-5934.722,-5934.722,-5934.722,0,1,1
"refGene.NM_004089.1",-774.665,-774.665,-774.665,-774.665,0,1,1
"refGene.NM_004090.1.inc",-931.222,-931.222,-931.222,-931.222,0,1,1
"refGene.NM_004093.1.inc",-1581.353,-1581.353,-1581.353,-1581.353,0,1,1
"refGene.NM_004095.1",-789.495,-789.495,-789.495,-789.495,0,1,1
"refGene.NM_004096.1",-702.804,-702.804,-702.804,-702.804,0,1,1
"refGene.NM_004098.1",-1309.963,-1309.963,-1309.963,-1309.963,0,1,1
"refGene.NM_004099.1.inc",-1656.535,-1656.535,-1656.535,-1656.535,0,1,1
"refGene.NM_004101.1.inc",-2598.299,-2598.066,-2597.837,-2598.066,0.923999999999978,0.168213445057206,1
"refGene.NM_004106.1",-605.816,-605.816,-614.709,-605.816,0,1,1
"refGene.NM_004111.1",-2348.215,-2348.215,-2355.641,-2348.215,0,1,1
"refGene.NM_004112.1",-1261.676,-1261.676,-1267.167,-1261.676,0,1,1
"refGene.NM_004116.1",-546.248,-546.248,-546.249,-546.248,0,1,1
"refGene.NM_004118.1",-2683.921,-2683.921,-2682.335,-2683.921,3.17199999999957,0.0374553310503719,0.602181003072029
"refGene.NM_004124.1.inc",-682.183,-682.183,-682.183,-682.183,0,1,1
"refGene.NM_004126.1",-430.866,-430.866,-430.866,-430.866,0,1,1
"refGene.NM_004128.1.inc",-1204.07,-1204.007,-1204.007,-1204.007,0.125999999999749,0.361307985774476,1
"refGene.NM_004132.1",-4775.265,-4774.661,-4774.661,-4774.661,1.20800000000054,0.135864289396845,0.985152665615852
"refGene.NM_004133.1",-2777.118,-2775.385,-2775.385,-2775.385,3.46599999999944,0.0313213097107027,0.558991881889146
"refGene.NM_004137.1",-1508.094,-1508.953,-1508.953,-1508.953,0,1,1
"refGene.NM_004139.1",-4095.215,-4092.645,-4092.645,-4092.645,5.14000000000033,0.0116903240942248,0.388297362101926
"refGene.NM_004146.1",-1128.598,-1128.598,-1128.598,-1128.598,0,1,1
"refGene.NM_004147.1",-2166.754,-2166.871,-2166.871,-2166.871,0,1,1
"refGene.NM_004148.1",-1093.499,-1093.5,-1093.499,-1093.499,0,1,1
"refGene.NM_004154.1.inc",-1979.505,-1979.505,-1979.505,-1979.505,0,1,1
"refGene.NM_004160.1",-833.261,-832.526,-832.526,-832.526,1.47000000000003,0.112672846850831,0.931469697187698
"refGene.NM_004161.1.inc",-863.789,-863.789,-863.789,-863.789,0,1,1
"refGene.NM_004162.1",-1135.572,-1135.572,-1135.572,-1135.572,0,1,1
"refGene.NM_004163.1",-1447.354,-1447.354,-1447.354,-1447.878,0,1,1
"refGene.NM_004164.1",-943.868,-943.868,-943.868,-943.917,0,1,1
"refGene.NM_004169.1",-3587.671,-3584.39,-3584.39,-3584.39,6.5619999999999,0.00520896068288943,0.276608214491791
"refGene.NM_004170.1",-3854.88,-3854.88,-3854.88,-3854.88,0,1,1
"refGene.NM_004171.1",-3743.395,-3744.203,-3744.203,-3744.203,0,1,1
"refGene.NM_004172.1",-3613.135,-3613.135,-3613.135,-3613.135,0,1,1
"refGene.NM_004173.1",-5359.247,-5357.389,-5357.389,-5357.389,3.71600000000035,0.0269466665305605,0.53831292773523
"refGene.NM_004175.1",-712.91,-711.58,-711.58,-711.58,2.65999999999985,0.051450367256688,0.691255917384097
"refGene.NM_004181.1.inc",-1070.073,-1071.29,-1070.073,-1071.29,0,1,1
"refGene.NM_004182.1",-969.933,-970.002,-970.126,-970.002,0,1,1
"refGene.NM_004186.1",-5132.523,-5132.523,-5132.523,-5132.523,0,1,1
"refGene.NM_004187.1",-9045.706,-9044.718,-9045.706,-9045.706,1.97599999999875,0.0799062167098842,0.821034230984696
"refGene.NM_004188.1",-2499.654,-2505.364,-2499.654,-2499.654,0,1,1
"refGene.NM_004189.1",-1204.45,-1204.45,-1204.45,-1204.45,0,1,1
"refGene.NM_004193.1",-12361.423,-12361.205,-12361.205,-12361.205,0.436000000001513,0.254529715245831,1
"refGene.NM_004198.1",-4029.31,-4029.247,-4029.247,-4029.247,0.126000000000204,0.361307985774236,1
"refGene.NM_004199.1",-3752.017,-3752.912,-3752.017,-3752.912,0,1,1
"refGene.NM_004200.1",-2232.529,-2230.196,-2232.529,-2230.196,4.66600000000017,0.0153827512509384,0.432525275544516
"refGene.NM_004204.1.inc",-3313.039,-3313.039,-3313.039,-3313.039,0,1,1
"refGene.NM_004208.1",-3933.948,-3933.948,-3933.948,-3933.948,0,1,1
"refGene.NM_004210.1",-3460.325,-3460.325,-3460.325,-3460.325,0,1,1
"refGene.NM_004218.1.inc",-1003.669,-1003.669,-1003.669,-1003.669,0,1,1
"refGene.NM_004225.1.inc",-5787.112,-5787.112,-5787.112,-5787.112,0,1,1
"refGene.NM_004227.1",-2533.096,-2533.096,-2533.096,-2533.096,0,1,1
"refGene.NM_004230.1",-2700.716,-2700.716,-2700.716,-2700.716,0,1,1
"refGene.NM_004233.1",-1855.158,-1853.88,-1853.88,-1853.88,2.55599999999959,0.0549381357616953,0.718930515316521
"refGene.NM_004237.1",-3084.729,-3096.867,-3093.728,-3093.728,0,1,1
"refGene.NM_004242.1",-615.115,-615.155,-615.115,-615.115,0,1,1
"refGene.NM_004247.1.inc",-4680.772,-4680.772,-4680.772,-4680.772,0,1,1
"refGene.NM_004248.1.inc",-1961.911,-1964.483,-1961.911,-1961.911,0,1,1
"refGene.NM_004251.1",-1167.156,-1167.156,-1167.156,-1167.156,0,1,1
"refGene.NM_004256.1",-5073.317,-5073.086,-5073.195,-5073.195,0.461999999999534,0.248345375475797,1
"refGene.NM_004257.1",-6490.355,-6504.926,-6490.355,-6490.355,0,1,1
"refGene.NM_004262.1",-3902.721,-3896.11,-3896.11,-3896.11,13.2219999999998,0.000138341111129319,0.0814546360796871
"refGene.NM_004264.1",-845.595,-845.595,-845.595,-845.595,0,1,1
"refGene.NM_004265.1.inc",-2261.599,-2263.195,-2263.195,-2261.599,0,1,1
"refGene.NM_004267.1",-3341.513,-3341.513,-3341.513,-3341.513,0,1,1
"refGene.NM_004268.1",-4373.095,-4375.001,-4375.001,-4373.095,0,1,1
"refGene.NM_004270.1",-1378.7,-1378.7,-1378.7,-1378.7,0,1,1
"refGene.NM_004271.1",-1447.104,-1447.103,-1447.103,-1447.103,0.00199999999995271,0.482164704135371,1
"refGene.NM_004272.1",-1857.519,-1857.519,-1857.519,-1857.519,0,1,1
"refGene.NM_004273.1",-3462.54,-3461.111,-3462.54,-3462.54,2.85800000000017,0.0454602402173024,0.654928701684811
"refGene.NM_004274.1.inc",-14661.57,-14661.322,-14661.57,-14661.57,0.495999999999185,0.240631490027876,1
"refGene.NM_004277.1",-2169.509,-2169.509,-2169.509,-2169.509,0,1,1
"refGene.NM_004280.1",-1292.006,-1292.006,-1292.006,-1292.006,0,1,1
"refGene.NM_004282.1",-1258.38,-1258.38,-1258.38,-1258.38,0,1,1
"refGene.NM_004283.1",-1494.64,-1494.64,-1494.64,-1494.64,0,1,1
"refGene.NM_004285.1",-6250.057,-6250.057,-6250.057,-6250.057,0,1,1
"refGene.NM_004287.1",-1421.91,-1420.057,-1420.057,-1420.057,3.70600000000013,0.0271085870828823,0.538655004429517
"refGene.NM_004288.1",-2879.656,-2879.695,-2879.695,-2879.695,0,1,1
"refGene.NM_004293.1",-3380.234,-3380.298,-3380.298,-3380.298,0,1,1
"refGene.NM_004297.1",-2170.503,-2168.888,-2168.888,-2168.888,3.23000000000047,0.0361503443334351,0.593888168413341
"refGene.NM_004302.1.inc",-2503.079,-2505.742,-2505.742,-2505.742,0,1,1
"refGene.NM_004309.1",-1255.572,-1257.444,-1257.443,-1257.443,0,1,1
"refGene.NM_004310.1",-1262.379,-1264.194,-1264.194,-1264.194,0,1,1
"refGene.NM_004316.1.inc",-1117.024,-1121.161,-1117.017,-1117.029,0.0139999999996689,0.452906423364426,1
"refGene.NM_004317.1.inc",-1637.254,-1637.254,-1637.254,-1637.254,0,1,1
"refGene.NM_004319.1",-7462.194,-7491.654,-7462.194,-7463.59,0,1,1
"refGene.NM_004326.1",-8024.853,-8023.353,-8023.353,-8024.87,3,0.0416322583317753,0.631488193436626
"refGene.NM_004327.1.inc",-6847.621,-6848.769,-6848.769,-6872.74,0,1,1
"refGene.NM_004328.1.inc",-2204.063,-2204.063,-2204.256,-2206.592,0,1,1
"refGene.NM_004337.1",-3414.264,-3414.264,-3416.315,-3418.552,0,1,1
"refGene.NM_004346.1",-1966.937,-1966.937,-1966.937,-1970.977,0,1,1
"refGene.NM_004352.1",-1050.387,-1050.375,-1050.375,-1050.543,0.0239999999998872,0.438442455726833,1
"refGene.NM_004354.1",-2453.291,-2453.291,-2453.291,-2454.869,0,1,1
"refGene.NM_004356.1.inc",-1393.985,-1393.985,-1393.985,-1409.832,0,1,1
"refGene.NM_004360.1",-7746.337,-7746.332,-7746.332,-7746.332,0.0100000000002183,0.460172162722538,1
"refGene.NM_004361.1",-5228.155,-5228.155,-5228.155,-5228.155,0,1,1
"refGene.NM_004365.1",-911.651,-911.651,-920.857,-911.651,0,1,1
"refGene.NM_004375.1",-2208.28,-2201.756,-2201.756,-2201.756,13.0480000000007,0.00015180422321199,0.0814546360796871
"refGene.NM_004382.1",-2499.104,-2521.034,-2521.034,-2521.034,0,1,1
"refGene.NM_004387.1",-2232.922,-2237.423,-2237.624,-2237.423,0,1,1
"refGene.NM_004393.1",-6402.265,-6448.535,-6448.535,-6448.535,0,1,1
"refGene.NM_004395.1",-4688.792,-4688.725,-4688.725,-4731.408,0.134000000000015,0.357160113271289,1
"refGene.NM_004401.1.inc",-2328.547,-2328.547,-2328.547,-2331.464,0,1,1
"refGene.NM_004405.1",-2116.786,-2116.786,-2116.786,-2119.496,0,1,1
"refGene.NM_004409.1",-4609.3,-4605.543,-4605.543,-4608.248,7.51400000000103,0.00306106320364735,0.225247158508389
"refGene.NM_004413.1",-3766.336,-3766.336,-3766.336,-3786.827,0,1,1
"refGene.NM_004414.1",-1759.51,-1759.51,-1759.51,-1759.51,0,1,1
"refGene.NM_004417.1",-2280.023,-2280.023,-2280.023,-2282.682,0,1,1
"refGene.NM_004419.1",-2457.731,-2457.731,-2457.731,-2456.387,2.6880000000001,0.0505533240423485,0.683041098572568
"refGene.NM_004422.1.inc",-4168.016,-4168.016,-4168.016,-4176.13,0,1,1
"refGene.NM_004423.1",-4319.357,-4319.357,-4319.357,-4335.796,0,1,1
"refGene.NM_004425.1.inc",-3764.6,-3763.1,-3763.1,-3763.1,3,0.0416322583317753,0.631488193436626
"refGene.NM_004428.1",-1474.698,-1474.698,-1474.698,-1474.698,0,1,1
"refGene.NM_004430.1",-2010.543,-2010.543,-2010.543,-2010.543,0,1,1
"refGene.NM_004433.1",-2842.438,-2842.438,-2842.438,-2842.438,0,1,1
"refGene.NM_004438.1",-6036.983,-6036.983,-6036.983,-6037.707,0,1,1
"refGene.NM_004441.1",-5916.273,-5916.273,-5916.273,-5917.667,0,1,1
"refGene.NM_004443.1.inc",-5167.192,-5167.192,-5167.192,-5167.192,0,1,1
"refGene.NM_004446.1",-11017.98,-11019.346,-11017.863,-11017.863,0.234000000000378,0.314286810247382,1
"refGene.NM_004448.1.inc",-7305.053,-7305.766,-7305.053,-7305.053,0,1,1
"refGene.NM_004450.1",-530.906,-530.906,-530.906,-530.906,0,1,1
"refGene.NM_004453.1.inc",-3327.889,-3333.388,-3327.889,-3327.889,0,1,1
"refGene.NM_004454.1",-3345.238,-3345.238,-3345.238,-3345.238,0,1,1
"refGene.NM_004455.1",-5905.331,-5904.959,-5904.959,-5904.959,0.744000000000597,0.194191270330037,1
"refGene.NM_004456.1",-4441.541,-4441.541,-4441.541,-4455.902,0,1,1
"refGene.NM_004457.1",-4948.961,-4948.961,-4948.961,-4948.961,0,1,1
"refGene.NM_004460.1",-4639.912,-4639.495,-4639.495,-4639.495,0.834000000000742,0.180559215819474,1
"refGene.NM_004461.1",-3536.281,-3536.281,-3536.281,-3536.281,0,1,1
"refGene.NM_004462.1",-2832.776,-2832.776,-2832.776,-2833.474,0,1,1
"refGene.NM_004463.1",-5553.898,-5553.898,-5553.898,-5553.898,0,1,1
"refGene.NM_004464.1",-1963.451,-1967.981,-1972.461,-1967.981,0,1,1
"refGene.NM_004465.1",-1336.026,-1336.026,-1343.58,-1336.026,0,1,1
"refGene.NM_004466.1",-4609.196,-4609.196,-4609.259,-4609.196,0,1,1
"refGene.NM_004468.1",-1744.834,-1742.974,-1742.974,-1742.974,3.72000000000025,0.0268821854875263,0.53831292773523
"refGene.NM_004469.1",-2550.319,-2550.319,-2550.319,-2550.319,0,1,1
"refGene.NM_004470.1.inc",-720.036,-720.036,-720.036,-720.036,0,1,1
"refGene.NM_004475.1.inc",-2033.845,-2033.876,-2033.657,-2033.843,0.376000000000204,0.269875890726623,1
"refGene.NM_004477.1",-1487.196,-1487.196,-1487.196,-1487.196,0,1,1
"refGene.NM_004481.1.inc",-3031.85,-3031.85,-3031.85,-3031.85,0,1,1
"refGene.NM_004484.1",-3510.249,-3510.249,-3510.249,-3510.249,0,1,1
"refGene.NM_004485.1",-436.423,-436.423,-436.423,-436.423,0,1,1
"refGene.NM_004489.1",-2061.888,-2061.83,-2061.83,-2061.83,0.115999999999985,0.366706984909802,1
"refGene.NM_004491.1.inc",-7348.768,-7348.768,-7348.768,-7348.768,0,1,1
"refGene.NM_004492.1",-567.111,-570.265,-567.111,-567.111,0,1,1
"refGene.NM_004493.1",-1758.455,-1758.455,-1758.455,-1758.455,0,1,1
"refGene.NM_004496.1.inc",-2361.963,-2361.254,-2361.963,-2361.963,1.41800000000057,0.11686643696331,0.941603625514131
"refGene.NM_004502.1",-1290.363,-1290.363,-1290.354,-1290.363,0.0180000000000291,0.446636415071063,1
"refGene.NM_004503.1",-1134.32,-1134.32,-1134.32,-1134.32,0,1,1
"refGene.NM_004507.1.inc",-1824.175,-1821.08,-1821.08,-1821.08,6.19000000000005,0.00642370933392544,0.296856055499182
"refGene.NM_004515.1",-2335.539,-2335.539,-2335.539,-2335.539,0,1,1
"refGene.NM_004519.1.inc",-4384.451,-4385.052,-4385.052,-4385.052,0,1,1
"refGene.NM_004526.1",-6140.306,-6140.306,-6140.306,-6140.306,0,1,1
"refGene.NM_004527.1",-1947.929,-1947.929,-1951.731,-1951.731,0,1,1
"refGene.NM_004528.1",-1026.71,-1026.71,-1026.71,-1026.71,0,1,1
"refGene.NM_004530.1.inc",-3498.09,-3496.823,-3496.823,-3496.823,2.53400000000056,0.0557087269770768,0.72498021295195
"refGene.NM_004531.1",-1486.974,-1487.098,-1487.098,-1487.098,0,1,1
"refGene.NM_004538.1",-4186.155,-4186.102,-4186.154,-4186.102,0.105999999999767,0.372372430586173,1
"refGene.NM_004540.1",-5690.127,-5690.127,-5690.127,-5690.127,0,1,1
"refGene.NM_004541.1",-598.77,-598.726,-598.769,-598.771,0.0879999999999654,0.383367653476943,1
"refGene.NM_004544.1",-3020.382,-3029.523,-3020.381,-3020.381,0.00200000000040745,0.482164704133345,1
"refGene.NM_004546.1",-912.521,-921.189,-912.521,-912.521,0,1,1
"refGene.NM_004549.1",-1119.431,-1124.691,-1119.237,-1119.237,0.38799999999992,0.266676282203174,1
"refGene.NM_004551.1.inc",-1393.177,-1398.324,-1393.177,-1393.177,0,1,1
"refGene.NM_004554.1",-6175.822,-6175.39,-6175.822,-6175.822,0.863999999999578,0.176310867828638,1
"refGene.NM_004555.1",-6988.449,-6988.45,-6988.449,-6988.449,0,1,1
"refGene.NM_004559.1",-1509.608,-1509.608,-1509.608,-1509.608,0,1,1
"refGene.NM_004560.1.inc",-5062.3,-5066.29,-5062.3,-5062.3,0,1,1
"refGene.NM_004561.1",-1818.038,-1828.323,-1818.038,-1818.038,0,1,1
"refGene.NM_004562.1",-3474.401,-3474.376,-3474.437,-3474.437,0.0499999999992724,0.411531636879694,1
"refGene.NM_004563.1",-4489.241,-4489.241,-4489.241,-4489.241,0,1,1
"refGene.NM_004564.1",-4031.047,-4031.047,-4031.047,-4031.047,0,1,1
"refGene.NM_004569.1",-1258.432,-1258.432,-1258.432,-1261.752,0,1,1
"refGene.NM_004571.1",-3019.92,-3019.92,-3019.92,-3019.92,0,1,1
"refGene.NM_004574.1",-3116.059,-3116.059,-3116.059,-3116.059,0,1,1
"refGene.NM_004575.1",-2429.619,-2429.619,-2429.619,-2429.619,0,1,1
"refGene.NM_004578.1",-1351.815,-1351.815,-1351.815,-1351.815,0,1,1
"refGene.NM_004580.1",-1507.785,-1507.785,-1507.763,-1507.763,0.0440000000003238,0.416926806307232,1
"refGene.NM_004581.1",-4109.415,-4109.415,-4109.415,-4109.415,0,1,1
"refGene.NM_004582.1",-2004.473,-2004.952,-2004.473,-2004.473,0,1,1
"refGene.NM_004583.1",-1245.454,-1245.591,-1245.448,-1245.448,0.0119999999997162,0.456385309548795,1
"refGene.NM_004584.1",-3005.878,-3005.646,-3005.878,-3005.878,0.463999999999942,0.247880238625878,1
"refGene.NM_004586.1.inc",-3116.648,-3116.648,-3116.648,-3116.648,0,1,1
"refGene.NM_004591.1",-1042.804,-1042.318,-1042.804,-1042.318,0.972000000000207,0.162090945357344,1
"refGene.NM_004594.1.inc",-4366.6,-4366.6,-4366.6,-4366.6,0,1,1
"refGene.NM_004596.1",-1642.094,-1642.094,-1642.094,-1642.094,0,1,1
"refGene.NM_004603.1",-1592.366,-1588.209,-1588.209,-1588.209,8.31399999999985,0.0019670328602632,0.192781236980881
"refGene.NM_004609.1",-1087.36,-1087.187,-1087.187,-1087.187,0.346000000000004,0.27819310701316,1
"refGene.NM_004612.1.inc",-2389.754,-2389.754,-2389.754,-2389.755,0,1,1
"refGene.NM_004613.1.inc",-4276.581,-4274.255,-4274.255,-4274.255,4.65200000000004,0.0155086942830618,0.432525275544516
"refGene.NM_004615.1",-1436.867,-1444.645,-1444.645,-1436.867,0,1,1
"refGene.NM_004616.1",-2469.404,-2465.15,-2465.149,-2465.149,8.51000000000022,0.00176600031188315,0.192781236980881
"refGene.NM_004617.1",-1537.362,-1537.362,-1537.362,-1537.362,0,1,1
"refGene.NM_004622.1",-1279.052,-1279.052,-1279.052,-1283.491,0,1,1
"refGene.NM_004623.1.inc",-2351.874,-2351.874,-2351.874,-2351.874,0,1,1
"refGene.NM_004624.1",-3158.45,-3165.335,-3165.339,-3165.338,0,1,1
"refGene.NM_004625.1",-1963.902,-1963.902,-1963.902,-1963.902,0,1,1
